LayDay,zscore_SAM,center_year,penguinseq
288,1.1034963306098735,5,10545
296,1.1034963306098735,5,46640
290,1.1034963306098735,5,29823
289,1.1034963306098735,5,3078
285,1.1034963306098735,5,45122
285,1.1034963306098735,5,45514
300,1.1034963306098735,5,39995
290,1.1034963306098735,5,47115
287,1.1034963306098735,5,32268
285,1.1034963306098735,5,46928
290,1.1034963306098735,5,25155
283,1.1034963306098735,5,63447
291,1.1034963306098735,5,62336
287,1.1034963306098735,5,47304
296,1.1034963306098735,5,46714
287,1.1034963306098735,5,36560
288,1.1034963306098735,5,29610
296,1.1034963306098735,5,43707
294,1.1034963306098735,5,63070
283,1.1034963306098735,5,45685
287,1.1034963306098735,5,28652
296,1.1034963306098735,5,32541
289,1.1034963306098735,5,40200
292,1.1034963306098735,5,47285
292,1.1034963306098735,5,31739
288,1.1034963306098735,5,29689
295,1.1034963306098735,5,62935
293,1.1034963306098735,5,48115
292,1.1034963306098735,5,62955
294,1.1034963306098735,5,15951
294,1.1034963306098735,5,47220
291,1.1034963306098735,5,31967
287,1.1034963306098735,5,63723
285,1.1034963306098735,5,30506
290,1.1034963306098735,5,47265
290,1.1034963306098735,5,33299
296,1.1034963306098735,5,47223
295,1.1034963306098735,5,29540
288,1.1034963306098735,5,47057
292,1.1034963306098735,5,31198
287,1.1034963306098735,5,47042
291,1.1034963306098735,5,9990
286,1.1034963306098735,5,46693
293,1.1034963306098735,5,46633
291,1.1034963306098735,5,45833
288,1.1034963306098735,5,47151
290,1.1034963306098735,5,1482
291,1.1034963306098735,5,22151
297,1.1034963306098735,5,45857
292,1.1034963306098735,5,46676
296,1.1034963306098735,5,1417
296,1.1034963306098735,5,43376
292,1.1034963306098735,5,62959
302,1.1034963306098735,5,46708
290,1.1034963306098735,5,47125
287,1.1034963306098735,5,61510
285,1.1034963306098735,5,63454
292,1.1034963306098735,5,47128
296,1.1034963306098735,5,46667
297,1.1034963306098735,5,46699
285,1.1034963306098735,5,29677
295,1.1034963306098735,5,1517
291,1.1034963306098735,5,46645
295,1.1034963306098735,5,47456
300,1.1034963306098735,5,47118
295,1.1034963306098735,5,47135
291,1.1034963306098735,5,31092
296,1.1034963306098735,5,63326
298,1.1034963306098735,5,47150
290,1.1034963306098735,5,25612
292,1.1034963306098735,5,10710
300,1.1034963306098735,5,47123
292,1.1034963306098735,5,47235
292,1.1034963306098735,5,47043
287,1.1034963306098735,5,17691
286,1.1034963306098735,5,44992
288,1.1034963306098735,5,29281
292,1.1034963306098735,5,46715
286,1.1034963306098735,5,44559
296,1.1034963306098735,5,31097
285,1.1034963306098735,5,45715
296,1.1034963306098735,5,62726
295,1.1034963306098735,5,47236
294,1.1034963306098735,5,27975
301,1.1034963306098735,5,33862
300,1.1034963306098735,5,10652
294,1.1034963306098735,5,47166
283,1.1034963306098735,5,27607
291,1.1034963306098735,5,63455
295,1.1034963306098735,5,30746
287,1.1034963306098735,5,45402
289,1.1034963306098735,5,46846
299,1.1034963306098735,5,44706
287,1.1034963306098735,5,47187
286,1.1034963306098735,5,63320
298,1.1034963306098735,5,47449
293,1.1034963306098735,5,45860
290,1.1034963306098735,5,47277
298,1.1034963306098735,5,40310
285,1.1034963306098735,5,45324
281,1.1034963306098735,5,11828
290,1.1034963306098735,5,46665
294,1.1034963306098735,5,30756
287,1.1034963306098735,5,9374
291,1.1034963306098735,5,62824
291,1.1034963306098735,5,1195
285,1.1034963306098735,5,62497
291,1.1034963306098735,5,35287
293,1.1034963306098735,5,16748
298,1.1034963306098735,5,46696
298,1.1034963306098735,5,47441
290,1.1034963306098735,5,47101
288,1.1034963306098735,5,63325
297,1.1034963306098735,5,47442
292,1.1034963306098735,5,16804
293,1.1034963306098735,5,47148
293,1.1034963306098735,5,47902
287,1.1034963306098735,5,47423
286,1.1034963306098735,5,46702
292,1.1034963306098735,5,46682
296,1.1034963306098735,5,46673
292,1.1034963306098735,5,62973
296,1.1034963306098735,5,45336
295,1.1034963306098735,5,22616
296,1.1034963306098735,5,44537
292,1.1034963306098735,5,47159
291,1.1034963306098735,5,47264
292,1.1034963306098735,5,29274
290,1.1034963306098735,5,46194
298,1.1034963306098735,5,40002
305,1.1034963306098735,5,16938
296,1.1034963306098735,5,14406
296,1.1034963306098735,5,46877
298,1.1034963306098735,5,46717
298,1.1034963306098735,5,36950
285,1.1034963306098735,5,47207
302,1.1034963306098735,5,30262
289,1.1034963306098735,5,2536
313,1.1034963306098735,5,28716
291,1.1034963306098735,5,26861
300,1.1034963306098735,5,47056
289,1.1034963306098735,5,45527
292,1.1034963306098735,5,47035
280,-1.5416250668706837,6,11828
283,-1.5416250668706837,6,40200
295,-1.5416250668706837,6,21843
283,-1.5416250668706837,6,61594
285,-1.5416250668706837,6,49939
289,-1.5416250668706837,6,46708
284,-1.5416250668706837,6,43590
292,-1.5416250668706837,6,29423
288,-1.5416250668706837,6,47902
290,-1.5416250668706837,6,47264
287,-1.5416250668706837,6,44755
288,-1.5416250668706837,6,14406
289,-1.5416250668706837,6,4564
285,-1.5416250668706837,6,30491
283,-1.5416250668706837,6,31739
294,-1.5416250668706837,6,45521
286,-1.5416250668706837,6,1195
287,-1.5416250668706837,6,47151
288,-1.5416250668706837,6,47168
287,-1.5416250668706837,6,40002
282,-1.5416250668706837,6,46070
288,-1.5416250668706837,6,47304
285,-1.5416250668706837,6,31092
286,-1.5416250668706837,6,47207
282,-1.5416250668706837,6,47060
288,-1.5416250668706837,6,46696
285,-1.5416250668706837,6,29823
287,-1.5416250668706837,6,45098
278,-1.5416250668706837,6,48649
285,-1.5416250668706837,6,44405
292,-1.5416250668706837,6,63326
287,-1.5416250668706837,6,46194
283,-1.5416250668706837,6,46682
288,-1.5416250668706837,6,47236
286,-1.5416250668706837,6,27556
285,-1.5416250668706837,6,4489
283,-1.5416250668706837,6,63038
286,-1.5416250668706837,6,32268
286,-1.5416250668706837,6,17726
302,-1.5416250668706837,6,8735
282,-1.5416250668706837,6,28255
287,-1.5416250668706837,6,63320
285,-1.5416250668706837,6,46846
282,-1.5416250668706837,6,10578
293,-1.5416250668706837,6,10652
284,-1.5416250668706837,6,44501
296,-1.5416250668706837,6,29911
293,-1.5416250668706837,6,1379
282,-1.5416250668706837,6,28678
285,-1.5416250668706837,6,28405
282,-1.5416250668706837,6,63447
290,-1.5416250668706837,6,45715
288,-1.5416250668706837,6,47387
276,-1.5416250668706837,6,63353
289,-1.5416250668706837,6,47115
281,-1.5416250668706837,6,47223
286,-1.5416250668706837,6,63454
275,-1.5416250668706837,6,1283
290,-1.5416250668706837,6,45450
284,-1.5416250668706837,6,63049
283,-1.5416250668706837,6,25612
280,-1.5416250668706837,6,63042
288,-1.5416250668706837,6,47148
286,-1.5416250668706837,6,2994
280,-1.5416250668706837,6,45336
290,-1.5416250668706837,6,48115
284,-1.5416250668706837,6,47828
289,-1.5416250668706837,6,47101
287,-1.5416250668706837,6,47135
286,-1.5416250668706837,6,849
287,-1.5416250668706837,6,62726
285,-1.5416250668706837,6,63078
273,-1.5416250668706837,6,47301
283,-1.5416250668706837,6,45839
278,-1.5416250668706837,6,9820
283,-1.5416250668706837,6,46666
286,-1.5416250668706837,6,25533
281,-1.5416250668706837,6,62935
282,-1.5416250668706837,6,63313
284,-1.5416250668706837,6,45775
285,-1.5416250668706837,6,62894
287,-1.5416250668706837,6,47275
291,-1.5416250668706837,6,31198
288,-1.5416250668706837,6,47035
281,-1.5416250668706837,6,22616
285,-1.5416250668706837,6,36343
289,-1.5416250668706837,6,46711
288,-1.5416250668706837,6,47220
289,-1.5416250668706837,6,62482
282,-1.5416250668706837,6,47008
288,-1.5416250668706837,6,2536
287,-1.5416250668706837,6,41088
288,-1.5416250668706837,6,47199
282,-1.5416250668706837,6,4598
292,-1.5416250668706837,6,29540
286,-1.5416250668706837,6,45324
286,-1.5416250668706837,6,63336
296,-1.5416250668706837,6,36566
284,-1.5416250668706837,6,25526
292,-1.5416250668706837,6,9044
291,-1.5416250668706837,6,63728
284,-1.5416250668706837,6,2140
281,-1.5416250668706837,6,7808
287,-1.5416250668706837,6,17691
291,-1.5416250668706837,6,46676
287,-1.5416250668706837,6,29610
282,-1.5416250668706837,6,45857
284,-1.5416250668706837,6,30417
281,-1.5416250668706837,6,43707
284,-1.5416250668706837,6,30918
286,-1.5416250668706837,6,45527
286,-1.5416250668706837,6,49921
289,-1.5416250668706837,6,28716
287,-1.5416250668706837,6,47057
288,-1.5416250668706837,6,47068
281,-1.5416250668706837,6,47128
287,-1.5416250668706837,6,47118
290,-1.5416250668706837,6,46715
291,-1.5416250668706837,6,49940
281,-1.5416250668706837,6,47159
284,-1.5416250668706837,6,28755
287,-1.5416250668706837,6,30746
288,-1.5416250668706837,6,63104
286,-1.5416250668706837,6,28652
283,-1.5416250668706837,6,29460
287,-1.5416250668706837,6,46977
283,-1.5416250668706837,6,44706
282,-1.5416250668706837,6,9374
288,-1.5416250668706837,6,47235
302,-1.5416250668706837,6,39995
284,-1.5416250668706837,6,46720
289,-1.5416250668706837,6,44559
275,-1.5416250668706837,6,29281
285,-1.5416250668706837,6,47124
285,-1.5416250668706837,6,48388
284,-1.5416250668706837,6,47225
286,-1.5416250668706837,6,45925
282,-1.5416250668706837,6,47304
289,-1.5416250668706837,6,46714
287,-1.5416250668706837,6,33862
292,-1.5416250668706837,6,47259
288,-1.5416250668706837,6,63452
289,-1.5416250668706837,6,31700
283,-1.5416250668706837,6,46699
286,-1.5416250668706837,6,45860
289,-1.5416250668706837,6,9990
289,-1.5416250668706837,6,47265
273,-1.5416250668706837,6,47056
286,-1.5416250668706837,6,45514
288,-1.5416250668706837,6,46039
283,-1.5416250668706837,6,46702
289,-1.5416250668706837,6,46214
283,-1.5416250668706837,6,4042
287,-1.5416250668706837,6,35526
283,-1.5416250668706837,6,43376
279,-1.5416250668706837,6,33299
283,-1.5416250668706837,6,47442
284,-1.5416250668706837,6,51611
295,-1.5416250668706837,6,47226
288,-1.5416250668706837,6,27975
285,-1.5416250668706837,6,51688
288,-1.5416250668706837,6,45402
291,-1.5416250668706837,6,47111
283,-1.5416250668706837,6,16938
273,-1.5416250668706837,6,29008
284,-1.5416250668706837,6,47362
290,-1.5416250668706837,6,45732
285,-1.5416250668706837,6,63325
287,-1.5416250668706837,6,47150
283,-1.5416250668706837,6,62973
285,-1.5416250668706837,6,30921
293,-1.5416250668706837,6,51698
283,-1.5416250668706837,6,46713
281,-1.5416250668706837,6,47277
288,-1.5416250668706837,6,29677
293,-1.5416250668706837,6,15951
285,-1.5416250668706837,6,46668
285,-1.5416250668706837,6,49931
281,-1.5416250668706837,6,25458
283,-1.5416250668706837,6,62955
295,-1.5416250668706837,6,40310
283,-1.5416250668706837,6,29274
284,-1.5416250668706837,6,51598
290,-1.5416250668706837,6,47285
290,-1.5416250668706837,6,62824
291,-1.5416250668706837,6,46665
286,-1.5416250668706837,6,47352
292,-1.5416250668706837,6,47437
284,-1.5416250668706837,6,63160
283,-1.5416250668706837,6,4704
289,-1.5416250668706837,6,47438
285,-1.5416250668706837,6,63154
273,-1.5416250668706837,6,63180
279,-1.5416250668706837,6,28016
285,-1.5416250668706837,6,63070
279,-1.5416250668706837,6,44992
293,-1.5416250668706837,6,18373
283,-1.5416250668706837,6,28032
292,-1.5416250668706837,6,26861
290,-1.5416250668706837,6,10710
281,-1.5416250668706837,6,47439
292,-1.5416250668706837,6,46645
284,-1.5416250668706837,6,35287
286,-1.5416250668706837,6,45911
294,-1.5416250668706837,6,47879
285,-1.5416250668706837,6,32579
287,-1.5416250668706837,6,44811
286,-1.5416250668706837,6,46928
289,-1.5416250668706837,6,46633
288,-1.5416250668706837,6,47167
285,-1.5416250668706837,6,46031
292,-1.5416250668706837,6,46877
289,-1.5416250668706837,6,33034
289,-1.5416250668706837,6,30262
288,-1.5416250668706837,6,46635
284,-1.5416250668706837,6,28791
284,-1.5416250668706837,6,16804
282,-1.5416250668706837,6,7937
288,-1.5416250668706837,6,47042
282,-1.5416250668706837,6,9133
287,-1.5416250668706837,6,47123
284,-1.5416250668706837,6,48811
283,-1.5416250668706837,6,46816
288,-1.5416250668706837,6,45833
288,-1.5416250668706837,6,47166
286,-1.5416250668706837,6,45122
286,-1.5416250668706837,6,27475
282,-1.5416250668706837,6,47161
282,-1.5416250668706837,6,47131
285,-1.5416250668706837,6,44456
282,-1.5416250668706837,6,47270
287,-1.5416250668706837,6,44446
290,-1.5416250668706837,6,31967
282,-1.5416250668706837,6,45686
283,-1.5416250668706837,6,47125
286,-1.5416250668706837,6,47272
287,-1.5416250668706837,6,61510
287,-1.5416250668706837,6,25786
286,-1.5416250668706837,6,29728
284,-1.5416250668706837,6,51615
292,-1.5416250668706837,6,49923
284,-1.5416250668706837,6,62959
286,-1.5416250668706837,6,63723
287,-1.5416250668706837,6,47441
286,-1.5416250668706837,6,45432
286,-1.5416250668706837,6,36950
287,-1.5416250668706837,6,63171
288,-1.5416250668706837,6,63455
298,-1.5416250668706837,6,31097
285,-1.5416250668706837,6,46664
282,-1.5416250668706837,6,62497
285,-1.5416250668706837,6,30756
288,-1.5416250668706837,6,30585
282,-1.5416250668706837,6,47106
276,-1.5416250668706837,6,45685
279,-0.504158945671685,7,29417
284,-0.504158945671685,7,30417
286,-0.504158945671685,7,45715
286,-0.504158945671685,7,17726
287,-0.504158945671685,7,48388
291,-0.504158945671685,7,49940
287,-0.504158945671685,7,47265
281,-0.504158945671685,7,15951
279,-0.504158945671685,7,47293
282,-0.504158945671685,7,45514
280,-0.504158945671685,7,46711
279,-0.504158945671685,7,25458
283,-0.504158945671685,7,45839
287,-0.504158945671685,7,47101
284,-0.504158945671685,7,43590
289,-0.504158945671685,7,45098
278,-0.504158945671685,7,63353
284,-0.504158945671685,7,47223
281,-0.504158945671685,7,51611
287,-0.504158945671685,7,63728
283,-0.504158945671685,7,31092
279,-0.504158945671685,7,46015
286,-0.504158945671685,7,45402
289,-0.504158945671685,7,8735
281,-0.504158945671685,7,62894
290,-0.504158945671685,7,62336
282,-0.504158945671685,7,4598
283,-0.504158945671685,7,31739
278,-0.504158945671685,7,10578
290,-0.504158945671685,7,29540
280,-0.504158945671685,7,26908
281,-0.504158945671685,7,51513
281,-0.504158945671685,7,63714
277,-0.504158945671685,7,47062
280,-0.504158945671685,7,28678
284,-0.504158945671685,7,45732
279,-0.504158945671685,7,29414
281,-0.504158945671685,7,51702
284,-0.504158945671685,7,47207
282,-0.504158945671685,7,49921
289,-0.504158945671685,7,46714
287,-0.504158945671685,7,47437
282,-0.504158945671685,7,45324
287,-0.504158945671685,7,46194
282,-0.504158945671685,7,48842
273,-0.504158945671685,7,63180
279,-0.504158945671685,7,4042
283,-0.504158945671685,7,63154
280,-0.504158945671685,7,47159
279,-0.504158945671685,7,9820
287,-0.504158945671685,7,33862
283,-0.504158945671685,7,46640
280,-0.504158945671685,7,46977
286,-0.504158945671685,7,47148
289,-0.504158945671685,7,27975
279,-0.504158945671685,7,63354
286,-0.504158945671685,7,61510
279,-0.504158945671685,7,46699
282,-0.504158945671685,7,48649
289,-0.504158945671685,7,46708
283,-0.504158945671685,7,47165
281,-0.504158945671685,7,47008
289,-0.504158945671685,7,63320
287,-0.504158945671685,7,41088
282,-0.504158945671685,7,51722
288,-0.504158945671685,7,2536
290,-0.504158945671685,7,47879
282,-0.504158945671685,7,32268
280,-0.504158945671685,7,22373
296,-0.504158945671685,7,39995
284,-0.504158945671685,7,46928
281,-0.504158945671685,7,51698
285,-0.504158945671685,7,47124
286,-0.504158945671685,7,2140
293,-0.504158945671685,7,46696
286,-0.504158945671685,7,63455
279,-0.504158945671685,7,47225
288,-0.504158945671685,7,30585
291,-0.504158945671685,7,46676
283,-0.504158945671685,7,47304
281,-0.504158945671685,7,43707
288,-0.504158945671685,7,47111
283,-0.504158945671685,7,62726
282,-0.504158945671685,7,45527
285,-0.504158945671685,7,31700
279,-0.504158945671685,7,63038
283,-0.504158945671685,7,14406
280,-0.504158945671685,7,47128
280,-0.504158945671685,7,47060
287,-0.504158945671685,7,30491
283,-0.504158945671685,7,47042
275,-0.504158945671685,7,29281
292,-0.504158945671685,7,47226
282,-0.504158945671685,7,30756
281,-0.504158945671685,7,10710
283,-0.504158945671685,7,49939
284,-0.504158945671685,7,28791
286,-0.504158945671685,7,17691
286,-0.504158945671685,7,45911
281,-0.504158945671685,7,47164
284,-0.504158945671685,7,63336
288,-0.504158945671685,7,47115
284,-0.504158945671685,7,63665
285,-0.504158945671685,7,35526
286,-0.504158945671685,7,36566
282,-0.504158945671685,7,61594
292,-0.504158945671685,7,45521
281,-0.504158945671685,7,46666
285,-0.504158945671685,7,45980
286,-0.504158945671685,7,63452
281,-0.504158945671685,7,28405
285,-0.504158945671685,7,4489
284,-0.504158945671685,7,63160
289,-0.504158945671685,7,1379
285,-0.504158945671685,7,46846
279,-0.504158945671685,7,62955
285,-0.504158945671685,7,47387
283,-0.504158945671685,7,1993
282,-0.504158945671685,7,45122
289,-0.504158945671685,7,47220
292,-0.504158945671685,7,40310
289,-0.504158945671685,7,44405
279,-0.504158945671685,7,63325
290,-0.504158945671685,7,26861
287,-0.504158945671685,7,33034
282,-0.504158945671685,7,48811
279,-0.504158945671685,7,33299
301,-0.504158945671685,7,40318
311,-0.504158945671685,7,47135
284,-0.504158945671685,7,47057
283,-0.504158945671685,7,47270
284,-0.504158945671685,7,47151
285,-0.504158945671685,7,47199
284,-0.504158945671685,7,45925
273,-0.504158945671685,7,29008
281,-0.504158945671685,7,46816
279,-0.504158945671685,7,47264
281,-0.504158945671685,7,44706
292,-0.504158945671685,7,47313
279,-0.504158945671685,7,63078
283,-0.504158945671685,7,46682
294,-0.504158945671685,7,29423
281,-0.504158945671685,7,40200
287,-0.504158945671685,7,46715
286,-0.504158945671685,7,47168
284,-0.504158945671685,7,36343
285,-0.504158945671685,7,62788
288,-0.504158945671685,7,31967
287,-0.504158945671685,7,49923
279,-0.504158945671685,7,47161
285,-0.504158945671685,7,47150
283,-0.504158945671685,7,62973
283,-0.504158945671685,7,35287
285,-0.504158945671685,7,9990
283,-0.504158945671685,7,46214
285,-0.504158945671685,7,63279
281,-0.504158945671685,7,46720
288,-0.504158945671685,7,46665
288,-0.504158945671685,7,62824
279,-0.504158945671685,7,47442
284,-0.504158945671685,7,47352
283,-0.504158945671685,7,28622
281,-0.504158945671685,7,29823
283,-0.504158945671685,7,44446
287,-0.504158945671685,7,31198
279,-0.504158945671685,7,47362
279,-0.504158945671685,7,51615
279,-0.504158945671685,7,63196
282,-0.504158945671685,7,63070
283,-0.504158945671685,7,47131
281,-0.504158945671685,7,47869
288,-0.504158945671685,7,48115
285,-0.504158945671685,7,10652
279,-0.504158945671685,7,28016
288,-0.504158945671685,7,46713
283,-0.504158945671685,7,25819
284,-0.504158945671685,7,4564
282,-0.504158945671685,7,50099
283,-0.504158945671685,7,63049
281,-0.504158945671685,7,30506
276,-0.504158945671685,7,47301
288,-0.504158945671685,7,46702
286,-0.504158945671685,7,45833
283,-0.504158945671685,7,46673
284,-0.504158945671685,7,43376
